"","HydroBasin","SiteID","Country","Latitude","Longitude","Year","site_year","Trait","CWM","CWV"
"66","2080016510","S1481","FRA",46.51408,4.946774568,"2010","S1481_2010","AVG_MXL",97.5,0
"67","2080016510","S1481","FRA",46.51408,4.946774568,"2010","S1481_2010","Q_pref",17.62,0
"68","2080016510","S1481","FRA",46.51408,4.946774568,"2010","S1481_2010","Tp_pref",21.67,0
"69","2080016510","S1481","FRA",46.51408,4.946774568,"2011","S1481_2011","AVG_FECUND",114.5,0
"70","2080016510","S1481","FRA",46.51408,4.946774568,"2011","S1481_2011","AVG_MXL",97.5,0
"71","2080016510","S1481","FRA",46.51408,4.946774568,"2011","S1481_2011","Q_pref",17.62,0
"72","2080016510","S1481","FRA",46.51408,4.946774568,"2011","S1481_2011","Tp_pref",21.67,0
"73","2080016510","S1481","FRA",46.51408,4.946774568,"2012","S1481_2012","AVG_FECUND",38005.4774148607,10803444991.0692
"74","2080016510","S1481","FRA",46.51408,4.946774568,"2012","S1481_2012","AVG_MXL",398.457089783282,59119.9433924594
"75","2080016510","S1481","FRA",46.51408,4.946774568,"2012","S1481_2012","Q_pref",10.3348142414861,51.4427936961439
"76","2080016510","S1481","FRA",46.51408,4.946774568,"2012","S1481_2012","Tp_pref",21.2407585139319,1.91694478069377
"77","2080016510","S1481","FRA",46.51408,4.946774568,"2013","S1481_2013","AVG_FECUND",22403.9585817525,4463928262.18209
"78","2080016510","S1481","FRA",46.51408,4.946774568,"2013","S1481_2013","AVG_MXL",250.039810298103,140187.438750551
"79","2080016510","S1481","FRA",46.51408,4.946774568,"2013","S1481_2013","Q_pref",14.2168292682927,23.4126111750061
"80","2080016510","S1481","FRA",46.51408,4.946774568,"2013","S1481_2013","Tp_pref",21.6179042457091,0.569515933017204
"81","2080016510","S1548","FRA",47.13404,5.179873916,"2004","S1548_2004","AVG_FECUND",114.5,0
"82","2080016510","S1548","FRA",47.13404,5.179873916,"2004","S1548_2004","AVG_MXL",97.5,0
"83","2080016510","S1548","FRA",47.13404,5.179873916,"2004","S1548_2004","Q_pref",17.62,0
"84","2080016510","S1548","FRA",47.13404,5.179873916,"2004","S1548_2004","Tp_pref",21.67,0
"85","2080016510","S1548","FRA",47.13404,5.179873916,"2005","S1548_2005","AVG_FECUND",28878.3499583829,3226182595.23751
"86","2080016510","S1548","FRA",47.13404,5.179873916,"2005","S1548_2005","AVG_MXL",363.442699167658,82030.0902757109
"87","2080016510","S1548","FRA",47.13404,5.179873916,"2005","S1548_2005","Q_pref",7.31299048751486,7.27131572999275
"88","2080016510","S1548","FRA",47.13404,5.179873916,"2005","S1548_2005","Tp_pref",19.5409274673008,1.89477286156422
"89","2080016510","S1548","FRA",47.13404,5.179873916,"2006","S1548_2006","AVG_FECUND",22417.2776315789,677488699.1167
"90","2080016510","S1548","FRA",47.13404,5.179873916,"2006","S1548_2006","AVG_MXL",343.61100877193,60224.3900538069
"91","2080016510","S1548","FRA",47.13404,5.179873916,"2006","S1548_2006","Q_pref",7.85232456140351,8.49193538588796
"92","2080016510","S1548","FRA",47.13404,5.179873916,"2006","S1548_2006","Tp_pref",20.1609210526316,1.32321362534626
"93","2080016510","S1548","FRA",47.13404,5.179873916,"2007","S1548_2007","AVG_FECUND",114.5,0
"94","2080016510","S1548","FRA",47.13404,5.179873916,"2007","S1548_2007","AVG_MXL",97.5,0
"95","2080016510","S1548","FRA",47.13404,5.179873916,"2007","S1548_2007","Q_pref",17.62,0
"96","2080016510","S1548","FRA",47.13404,5.179873916,"2007","S1548_2007","Tp_pref",21.67,0
"97","2080016510","S1548","FRA",47.13404,5.179873916,"2008","S1548_2008","AVG_FECUND",17559.8340117994,1679810933.00788
"98","2080016510","S1548","FRA",47.13404,5.179873916,"2008","S1548_2008","AVG_MXL",286.431699115044,93336.813877821
"99","2080016510","S1548","FRA",47.13404,5.179873916,"2008","S1548_2008","Q_pref",8.08077876106195,22.3397458242097
"100","2080016510","S1548","FRA",47.13404,5.179873916,"2008","S1548_2008","Tp_pref",19.6438879056047,2.1071615803552
"101","2080016510","S1548","FRA",47.13404,5.179873916,"2009","S1548_2009","AVG_FECUND",114.5,0
"102","2080016510","S1548","FRA",47.13404,5.179873916,"2009","S1548_2009","AVG_MXL",97.5,0
"103","2080016510","S1548","FRA",47.13404,5.179873916,"2009","S1548_2009","Q_pref",17.62,0
"104","2080016510","S1548","FRA",47.13404,5.179873916,"2009","S1548_2009","Tp_pref",21.67,0
"105","2080016510","S1548","FRA",47.13404,5.179873916,"2010","S1548_2010","AVG_FECUND",17383.9409919571,557129162.085065
"106","2080016510","S1548","FRA",47.13404,5.179873916,"2010","S1548_2010","AVG_MXL",290.044584450402,48059.6508006986
"107","2080016510","S1548","FRA",47.13404,5.179873916,"2010","S1548_2010","Q_pref",7.54780160857909,10.0175951670752
"108","2080016510","S1548","FRA",47.13404,5.179873916,"2010","S1548_2010","Tp_pref",19.7441018766756,1.6152424239375
"109","2080016510","S1548","FRA",47.13404,5.179873916,"2011","S1548_2011","AVG_FECUND",22417.2776315789,677488699.1167
"110","2080016510","S1548","FRA",47.13404,5.179873916,"2011","S1548_2011","AVG_MXL",343.61100877193,60224.3900538069
"111","2080016510","S1548","FRA",47.13404,5.179873916,"2011","S1548_2011","Q_pref",7.85232456140351,8.49193538588796
"112","2080016510","S1548","FRA",47.13404,5.179873916,"2011","S1548_2011","Tp_pref",20.1609210526316,1.32321362534626
"113","2080016510","S1548","FRA",47.13404,5.179873916,"2012","S1548_2012","AVG_FECUND",22998.9776945245,681124289.218724
"114","2080016510","S1548","FRA",47.13404,5.179873916,"2012","S1548_2012","AVG_MXL",362.657780979827,63299.8947365745
"115","2080016510","S1548","FRA",47.13404,5.179873916,"2012","S1548_2012","Q_pref",8.2057060518732,8.73323602886827
"116","2080016510","S1548","FRA",47.13404,5.179873916,"2012","S1548_2012","Tp_pref",20.4103458213256,1.14706558645949
"117","2080016510","S1548","FRA",47.13404,5.179873916,"2013","S1548_2013","AVG_FECUND",126,0
"118","2080016510","S1548","FRA",47.13404,5.179873916,"2013","S1548_2013","AVG_MXL",105,0
"119","2080016510","S1548","FRA",47.13404,5.179873916,"2013","S1548_2013","Q_pref",23.43,0
"120","2080016510","S1548","FRA",47.13404,5.179873916,"2013","S1548_2013","Tp_pref",22.43,0
"121","2080016510","S1578","FRA",46.94337,5.018529049,"2004","S1578_2004","AVG_FECUND",114.5,0
"122","2080016510","S1578","FRA",46.94337,5.018529049,"2004","S1578_2004","AVG_MXL",97.5,0
"123","2080016510","S1578","FRA",46.94337,5.018529049,"2004","S1578_2004","Q_pref",17.62,0
"124","2080016510","S1578","FRA",46.94337,5.018529049,"2004","S1578_2004","Tp_pref",21.67,0
"125","2080016510","S1578","FRA",46.94337,5.018529049,"2005","S1578_2005","AVG_FECUND",26999.7066477273,5705114402.09778
"126","2080016510","S1578","FRA",46.94337,5.018529049,"2005","S1578_2005","AVG_MXL",332.844488636364,120343.741525875
"127","2080016510","S1578","FRA",46.94337,5.018529049,"2005","S1578_2005","Q_pref",9.60960227272727,11.1168924554494
"128","2080016510","S1578","FRA",46.94337,5.018529049,"2005","S1578_2005","Tp_pref",21.4191477272727,0.36162711454029
"129","2080016510","S1578","FRA",46.94337,5.018529049,"2006","S1578_2006","AVG_FECUND",114.5,0
"130","2080016510","S1578","FRA",46.94337,5.018529049,"2006","S1578_2006","AVG_MXL",97.5,0
"131","2080016510","S1578","FRA",46.94337,5.018529049,"2006","S1578_2006","Q_pref",17.62,0
"132","2080016510","S1578","FRA",46.94337,5.018529049,"2006","S1578_2006","Tp_pref",21.67,0
"133","2080016510","S1578","FRA",46.94337,5.018529049,"2007","S1578_2007","AVG_FECUND",26537.8196052632,4976306798.71959
"134","2080016510","S1578","FRA",46.94337,5.018529049,"2007","S1578_2007","AVG_MXL",370.086403508772,358269.372945837
"135","2080016510","S1578","FRA",46.94337,5.018529049,"2007","S1578_2007","Q_pref",10.1325438596491,17.6356917743921
"136","2080016510","S1578","FRA",46.94337,5.018529049,"2007","S1578_2007","Tp_pref",21.3388596491228,0.291244313634965
"137","2080016510","S1578","FRA",46.94337,5.018529049,"2008","S1578_2008","AVG_FECUND",89222.0804081633,16370259106.162
"138","2080016510","S1578","FRA",46.94337,5.018529049,"2008","S1578_2008","AVG_MXL",695.338775510204,298252.961884215
"139","2080016510","S1578","FRA",46.94337,5.018529049,"2008","S1578_2008","Q_pref",9.12204081632653,9.92715093710954
"140","2080016510","S1578","FRA",46.94337,5.018529049,"2008","S1578_2008","Tp_pref",21.0216326530612,0.550025905872553
"141","2080016510","S1578","FRA",46.94337,5.018529049,"2009","S1578_2009","AVG_FECUND",114.5,0
"142","2080016510","S1578","FRA",46.94337,5.018529049,"2009","S1578_2009","AVG_MXL",97.5,0
"143","2080016510","S1578","FRA",46.94337,5.018529049,"2009","S1578_2009","Q_pref",17.62,0
"144","2080016510","S1578","FRA",46.94337,5.018529049,"2009","S1578_2009","Tp_pref",21.67,0
"145","2080016510","S1578","FRA",46.94337,5.018529049,"2010","S1578_2010","AVG_FECUND",114.5,0
"146","2080016510","S1578","FRA",46.94337,5.018529049,"2010","S1578_2010","AVG_MXL",97.5,0
"147","2080016510","S1578","FRA",46.94337,5.018529049,"2010","S1578_2010","Q_pref",17.62,0
"148","2080016510","S1578","FRA",46.94337,5.018529049,"2010","S1578_2010","Tp_pref",21.67,0
"149","2080016510","S1578","FRA",46.94337,5.018529049,"2011","S1578_2011","AVG_FECUND",114.5,0
"150","2080016510","S1578","FRA",46.94337,5.018529049,"2011","S1578_2011","AVG_MXL",97.5,0
"151","2080016510","S1578","FRA",46.94337,5.018529049,"2011","S1578_2011","Q_pref",17.62,0
"152","2080016510","S1578","FRA",46.94337,5.018529049,"2011","S1578_2011","Tp_pref",21.67,0
"153","2080016510","S1578","FRA",46.94337,5.018529049,"2012","S1578_2012","AVG_FECUND",114.5,0
"154","2080016510","S1578","FRA",46.94337,5.018529049,"2012","S1578_2012","AVG_MXL",97.5,0
"155","2080016510","S1578","FRA",46.94337,5.018529049,"2012","S1578_2012","Q_pref",17.62,0
"156","2080016510","S1578","FRA",46.94337,5.018529049,"2012","S1578_2012","Tp_pref",21.67,0
"157","2080016510","S1578","FRA",46.94337,5.018529049,"2013","S1578_2013","AVG_FECUND",1599.94444444444,154248367.996914
"158","2080016510","S1578","FRA",46.94337,5.018529049,"2013","S1578_2013","AVG_MXL",107.1875,339.74609375
"159","2080016510","S1578","FRA",46.94337,5.018529049,"2013","S1578_2013","Q_pref",23.2234722222222,3.02841433256173
"160","2080016510","S1578","FRA",46.94337,5.018529049,"2013","S1578_2013","Tp_pref",22.3995833333333,0.065687326388889
"161","2080016510","S3412","FRA",44.28374,4.597914602,"2004","S3412_2004","AVG_FECUND",39848.7718201754,9905824548.23327
"162","2080016510","S3412","FRA",44.28374,4.597914602,"2004","S3412_2004","AVG_MXL",438.73302631579,70232.0739928151
"163","2080016510","S3412","FRA",44.28374,4.597914602,"2004","S3412_2004","Q_pref",11.1180372807018,20.2867642398382
"164","2080016510","S3412","FRA",44.28374,4.597914602,"2004","S3412_2004","Tp_pref",21.3260964912281,0.752792218759619
"165","2080016510","S3412","FRA",44.28374,4.597914602,"2005","S3412_2005","AVG_FECUND",114.5,0
"166","2080016510","S3412","FRA",44.28374,4.597914602,"2005","S3412_2005","AVG_MXL",97.5,0
"167","2080016510","S3412","FRA",44.28374,4.597914602,"2005","S3412_2005","Q_pref",17.62,0
"168","2080016510","S3412","FRA",44.28374,4.597914602,"2005","S3412_2005","Tp_pref",21.67,0
"169","2080016510","S3412","FRA",44.28374,4.597914602,"2006","S3412_2006","AVG_FECUND",148928.665689655,16777012052.9607
"170","2080016510","S3412","FRA",44.28374,4.597914602,"2006","S3412_2006","AVG_MXL",288.575689655172,27659.0296796968
"171","2080016510","S3412","FRA",44.28374,4.597914602,"2006","S3412_2006","Q_pref",15.0084482758621,5.16682000594531
"172","2080016510","S3412","FRA",44.28374,4.597914602,"2006","S3412_2006","Tp_pref",21.4936206896552,0.0235679250891799
"173","2080016510","S3412","FRA",44.28374,4.597914602,"2007","S3412_2007","AVG_FECUND",30084.1873005093,950473393.553577
"174","2080016510","S3412","FRA",44.28374,4.597914602,"2007","S3412_2007","AVG_MXL",379.875823429542,54783.7886891777
"175","2080016510","S3412","FRA",44.28374,4.597914602,"2007","S3412_2007","Q_pref",11.8096010186757,27.2822430496424
"176","2080016510","S3412","FRA",44.28374,4.597914602,"2007","S3412_2007","Tp_pref",21.3176825127334,0.672130367792668
"177","2080016510","S3412","FRA",44.28374,4.597914602,"2008","S3412_2008","AVG_FECUND",28576.6500852273,816098676.381775
"178","2080016510","S3412","FRA",44.28374,4.597914602,"2008","S3412_2008","AVG_MXL",422.115,90434.00599375
"179","2080016510","S3412","FRA",44.28374,4.597914602,"2008","S3412_2008","Q_pref",10.8509659090909,14.6759928170196
"180","2080016510","S3412","FRA",44.28374,4.597914602,"2008","S3412_2008","Tp_pref",21.1220738636364,0.412470414998709
"181","2080016510","S3412","FRA",44.28374,4.597914602,"2009","S3412_2009","AVG_FECUND",114.5,0
"182","2080016510","S3412","FRA",44.28374,4.597914602,"2009","S3412_2009","AVG_MXL",97.5,0
"183","2080016510","S3412","FRA",44.28374,4.597914602,"2009","S3412_2009","Q_pref",17.62,0
"184","2080016510","S3412","FRA",44.28374,4.597914602,"2009","S3412_2009","Tp_pref",21.67,0
"185","2080016510","S3412","FRA",44.28374,4.597914602,"2010","S3412_2010","AVG_FECUND",2349.98863247863,579699493.409178
"186","2080016510","S3412","FRA",44.28374,4.597914602,"2010","S3412_2010","AVG_MXL",100.370341880342,955.708051165169
"187","2080016510","S3412","FRA",44.28374,4.597914602,"2010","S3412_2010","Q_pref",17.5807692307692,0.178530177514793
"188","2080016510","S3412","FRA",44.28374,4.597914602,"2010","S3412_2010","Tp_pref",21.6673504273504,0.00081434728614217
"189","2080016510","S3412","FRA",44.28374,4.597914602,"2011","S3412_2011","AVG_FECUND",39798.0316666667,16892638698.2619
"190","2080016510","S3412","FRA",44.28374,4.597914602,"2011","S3412_2011","AVG_MXL",409.608550724638,72518.3282777708
"191","2080016510","S3412","FRA",44.28374,4.597914602,"2011","S3412_2011","Q_pref",12.3559339774557,31.1618246107779
"192","2080016510","S3412","FRA",44.28374,4.597914602,"2011","S3412_2011","Tp_pref",21.2650483091787,0.847685706200845
"193","2080016510","S3412","FRA",44.28374,4.597914602,"2012","S3412_2012","AVG_FECUND",30878.3980514342,500615554.995127
"194","2080016510","S3412","FRA",44.28374,4.597914602,"2012","S3412_2012","AVG_MXL",463.781740850643,80571.9089049813
"195","2080016510","S3412","FRA",44.28374,4.597914602,"2012","S3412_2012","Q_pref",13.718565776459,24.2427210884034
"196","2080016510","S3412","FRA",44.28374,4.597914602,"2012","S3412_2012","Tp_pref",21.2390900098912,0.627930922659842
"197","2080016510","S3412","FRA",44.28374,4.597914602,"2013","S3412_2013","AVG_FECUND",20934.6350413223,931959953.94145
"198","2080016510","S3412","FRA",44.28374,4.597914602,"2013","S3412_2013","AVG_MXL",346.54314600551,70709.7430800751
"199","2080016510","S3412","FRA",44.28374,4.597914602,"2013","S3412_2013","Q_pref",10.2079393939394,10.2233131092746
"200","2080016510","S3412","FRA",44.28374,4.597914602,"2013","S3412_2013","Tp_pref",21.5437465564738,0.920369764967481
"201","2080016510","S3440","FRA",44.17545,3.75054294,"2004","S3440_2004","AVG_FECUND",4775.64842323651,96691852.5571538
"202","2080016510","S3440","FRA",44.17545,3.75054294,"2004","S3440_2004","AVG_MXL",236.114979253112,33113.0679535117
"203","2080016510","S3440","FRA",44.17545,3.75054294,"2004","S3440_2004","Q_pref",7.24806757557795,1.84173212821362
"204","2080016510","S3440","FRA",44.17545,3.75054294,"2004","S3440_2004","Tp_pref",20.7087018375815,2.41877229224914
"205","2080016510","S3440","FRA",44.17545,3.75054294,"2005","S3440_2005","AVG_FECUND",9551.7633640553,359403140.42239
"206","2080016510","S3440","FRA",44.17545,3.75054294,"2005","S3440_2005","AVG_MXL",283.125430107527,62873.4347606061
"207","2080016510","S3440","FRA",44.17545,3.75054294,"2005","S3440_2005","Q_pref",7.2587019969278,1.99643310781475
"208","2080016510","S3440","FRA",44.17545,3.75054294,"2005","S3440_2005","Tp_pref",20.5694316436252,1.96292701952095
"209","2080016510","S3440","FRA",44.17545,3.75054294,"2006","S3440_2006","AVG_FECUND",8787.19752037253,329442809.701538
"210","2080016510","S3440","FRA",44.17545,3.75054294,"2006","S3440_2006","AVG_MXL",279.646507566938,61084.3959342523
"211","2080016510","S3440","FRA",44.17545,3.75054294,"2006","S3440_2006","Q_pref",7.23282887077998,2.13245497769966
"212","2080016510","S3440","FRA",44.17545,3.75054294,"2006","S3440_2006","Tp_pref",20.5828637951106,2.27225373115719
"213","2080016510","S3440","FRA",44.17545,3.75054294,"2007","S3440_2007","AVG_FECUND",6183.34282708143,164122712.842373
"214","2080016510","S3440","FRA",44.17545,3.75054294,"2007","S3440_2007","AVG_MXL",355.361198536139,123674.059014757
"215","2080016510","S3440","FRA",44.17545,3.75054294,"2007","S3440_2007","Q_pref",6.96481244281793,3.07755707827153
"216","2080016510","S3440","FRA",44.17545,3.75054294,"2007","S3440_2007","Tp_pref",20.6339432753888,2.60811226393694
"217","2080016510","S3440","FRA",44.17545,3.75054294,"2008","S3440_2008","AVG_FECUND",8847.69059405941,359318530.494915
"218","2080016510","S3440","FRA",44.17545,3.75054294,"2008","S3440_2008","AVG_MXL",370.131716171617,127951.350968672
"219","2080016510","S3440","FRA",44.17545,3.75054294,"2008","S3440_2008","Q_pref",6.81006600660066,3.03022342798636
"220","2080016510","S3440","FRA",44.17545,3.75054294,"2008","S3440_2008","Tp_pref",20.3622277227723,2.40980444319184
"221","2080016510","S3440","FRA",44.17545,3.75054294,"2009","S3440_2009","AVG_FECUND",11825.3890516511,507189952.461487
"222","2080016510","S3440","FRA",44.17545,3.75054294,"2009","S3440_2009","AVG_MXL",388.85366638442,125196.163801884
"223","2080016510","S3440","FRA",44.17545,3.75054294,"2009","S3440_2009","Q_pref",7.09671464860288,3.25703323694884
"224","2080016510","S3440","FRA",44.17545,3.75054294,"2009","S3440_2009","Tp_pref",20.6815071972904,2.52174861743338
"225","2080016510","S3440","FRA",44.17545,3.75054294,"2010","S3440_2010","AVG_FECUND",5642.98244585987,201081627.347917
"226","2080016510","S3440","FRA",44.17545,3.75054294,"2010","S3440_2010","AVG_MXL",323.28647133758,111414.600125765
"227","2080016510","S3440","FRA",44.17545,3.75054294,"2010","S3440_2010","Q_pref",6.50300636942675,2.30403733116962
"228","2080016510","S3440","FRA",44.17545,3.75054294,"2010","S3440_2010","Tp_pref",19.9362547770701,1.85567004973833
"229","2080016510","S3440","FRA",44.17545,3.75054294,"2011","S3440_2011","AVG_FECUND",6290.0181614786,262784509.598445
"230","2080016510","S3440","FRA",44.17545,3.75054294,"2011","S3440_2011","AVG_MXL",310.310982490272,102772.714445241
"231","2080016510","S3440","FRA",44.17545,3.75054294,"2011","S3440_2011","Q_pref",6.42609922178988,2.19308799404609
"232","2080016510","S3440","FRA",44.17545,3.75054294,"2011","S3440_2011","Tp_pref",19.8017315175097,2.01180400573816
"233","2080016510","S3440","FRA",44.17545,3.75054294,"2012","S3440_2012","AVG_FECUND",5587.62140583554,184008333.378563
"234","2080016510","S3440","FRA",44.17545,3.75054294,"2012","S3440_2012","AVG_MXL",370.424111405836,145680.633746757
"235","2080016510","S3440","FRA",44.17545,3.75054294,"2012","S3440_2012","Q_pref",6.35399646330681,2.60230622103082
"236","2080016510","S3440","FRA",44.17545,3.75054294,"2012","S3440_2012","Tp_pref",19.9133333333333,1.96444468022399
"237","2080016510","S3440","FRA",44.17545,3.75054294,"2013","S3440_2013","AVG_FECUND",3571.04415555556,24071927.2757511
"238","2080016510","S3440","FRA",44.17545,3.75054294,"2013","S3440_2013","AVG_MXL",287.58145,98551.1580110642
"239","2080016510","S3440","FRA",44.17545,3.75054294,"2013","S3440_2013","Q_pref",6.48163888888889,2.51031014737654
"240","2080016510","S3440","FRA",44.17545,3.75054294,"2013","S3440_2013","Tp_pref",19.8801166666667,3.05960981972222
